#,Number,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
2570,12939,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2571,12924,4,142,10785,1,12565,2,12564,2,12521,1,12612,2,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2572,12833,4,115,10789,1,12562,2,12594,1,12714,2,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2573,12869,4,130,10790,1,12563,2,12562,1,12528,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2574,12901,4,136,10791,1,12564,2,12590,1,12524,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2575,12944,4,148,10793,1,12566,2,12521,1,12596,1,5510,1,12612,1,0,0,0,0,0,0,11,5,10,5,True,True
2576,12894,4,136,10805,1,12564,2,12590,1,12524,1,5068,1,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2577,12826,4,115,10810,1,12562,2,12594,1,12543,2,0,0,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2578,12848,4,125,10811,1,12563,2,12588,1,5068,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2579,12881,4,133,10812,1,12564,2,12520,2,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2580,12911,4,139,10813,1,12565,2,12564,1,12595,1,12613,1,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2581,12934,4,145,10814,1,12566,2,12525,1,12529,1,12613,1,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2582,12860,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2583,12887,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2584,12941,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2585,12835,4,115,10831,1,12562,2,12594,1,5066,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2586,12871,4,130,10832,1,12563,2,12588,1,12528,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2587,12903,4,136,10833,1,12564,2,12590,1,12524,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2588,12926,4,142,10834,1,12565,2,12564,1,12520,1,5510,1,12613,1,0,0,0,0,0,0,11,5,10,4,True,True
2589,12946,4,148,10835,1,12566,2,12521,1,12596,1,5510,1,12613,1,0,0,0,0,0,0,11,5,10,5,True,True
2590,12893,4,136,10847,1,12564,2,12590,1,12524,1,5068,1,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2591,12847,4,125,10853,1,12563,2,12588,1,5068,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2592,12880,4,133,10854,1,12564,2,12520,2,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2593,12933,4,145,10856,1,12566,2,12525,1,12529,1,12613,1,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2594,12859,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2595,12886,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2596,12921,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2597,12940,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2598,12925,4,142,10869,1,12565,2,12564,2,12521,1,12613,2,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2599,12834,4,115,10873,1,12562,2,12588,1,12594,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2600,12870,4,130,10874,1,12563,2,12588,1,12528,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2601,12902,4,136,10875,1,12564,2,12590,1,12524,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2602,12945,4,148,10877,1,12566,2,12521,1,12596,1,5510,1,12613,1,0,0,0,0,0,0,11,5,10,5,True,True
2603,12828,4,115,10894,1,12562,2,12594,1,12543,2,0,0,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2604,12850,4,125,10895,1,12563,2,12519,1,12594,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2605,12913,4,139,10897,1,12565,2,12564,1,12595,1,12616,1,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2606,12862,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2607,12889,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2608,12837,4,115,10915,1,12562,2,12594,1,5066,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2609,12873,4,130,10916,1,12563,2,12588,1,12594,1,5068,1,5510,1,0,0,0,0,0,0,11,4,10,3,True,True
2610,12905,4,136,10917,1,12564,2,12590,1,12520,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2611,12928,4,142,10918,1,12565,2,12564,1,12520,1,5510,1,12616,1,0,0,0,0,0,0,11,5,10,4,True,True
2612,12948,4,148,10919,1,12566,2,12591,1,12525,1,5510,1,12616,1,0,0,0,0,0,0,11,5,10,5,True,True
2613,12866,4,130,10923,1,12563,2,12519,1,12575,2,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2614,12931,4,145,10926,1,12566,2,12591,1,5068,1,12615,1,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2615,12827,4,115,10936,1,12562,2,12594,1,12543,2,0,0,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2616,12849,4,125,10937,1,12563,2,12519,1,12594,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2617,12912,4,139,10939,1,12565,2,12564,1,12595,1,12615,1,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2618,12935,4,145,10940,1,12566,2,12596,1,5196,1,12615,1,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2619,12861,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2620,12888,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2621,12836,4,115,10957,1,12562,2,12594,1,5066,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2622,12872,4,130,10958,1,12563,2,12588,1,12594,1,5068,1,5510,1,0,0,0,0,0,0,11,4,10,3,True,True
2623,12904,4,136,10959,1,12564,2,12590,1,12520,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2624,12927,4,142,10960,1,12565,2,12564,1,12520,1,5510,1,12615,1,0,0,0,0,0,0,11,5,10,4,True,True
2625,12947,4,148,10961,1,12566,2,12591,1,12525,1,5510,1,12615,1,0,0,0,0,0,0,11,5,10,5,True,True
2626,12842,4,125,11960,1,12562,3,12588,1,12594,1,12518,1,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2627,12829,4,115,11965,1,12562,2,12594,1,12518,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2628,12896,4,136,11967,1,12564,2,12595,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2629,12942,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2630,12851,4,125,11973,1,12562,3,12594,1,12518,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2631,12853,4,125,11978,1,12562,2,12588,1,12594,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2632,12915,4,139,11980,1,12564,2,12563,1,12595,1,5510,1,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2633,12891,4,136,11985,1,12564,2,12590,1,12520,1,0,0,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2634,12843,4,125,11988,1,12562,3,12588,1,12594,1,12518,1,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2635,12878,4,133,11989,1,12563,3,12589,1,12594,1,5061,1,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2636,12910,4,139,11990,1,12564,2,12590,2,12595,1,12520,1,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2637,12830,4,115,11993,1,12562,2,12594,1,12518,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,True,True
2638,12897,4,136,11995,1,12564,2,12563,1,12595,1,0,0,0,0,0,0,0,0,0,0,11,4,10,4,True,True
2639,12890,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2640,12943,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2641,12852,4,125,12001,1,12562,3,12594,1,12518,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2642,12882,4,133,12002,1,12563,3,12589,1,12594,1,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2643,12854,4,125,12006,1,12562,2,12588,1,12594,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,3,True,True
2644,12874,4,130,12007,1,12563,2,12589,1,12594,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2645,12916,4,139,12008,1,12564,2,12563,1,12595,1,5510,1,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2646,12883,4,133,12023,1,12563,1,12519,1,12594,1,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2647,12936,4,145,12024,1,12565,1,12521,1,12595,1,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2648,12875,4,130,12026,1,12563,2,12519,1,5196,2,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2649,12937,4,145,12027,1,12565,2,12521,1,12541,2,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,True
2650,12876,4,130,12032,1,12563,1,12519,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,True,True
2651,12929,4,142,12033,1,12565,1,12521,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,4,True,True
2652,12693,4,40,12081,1,7041,2,5328,2,5337,3,5367,1,0,0,0,0,0,0,0,0,5,5,4,4,False,False
2653,12823,4,115,12562,1,12568,3,12882,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-1,0,True,True
2654,12841,4,125,12563,1,12569,3,12882,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-1,0,True,True
2655,12877,4,133,12564,1,12570,3,12578,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,-1,0,True,True
2656,12909,4,139,12565,1,12571,3,12578,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,-1,0,True,True
2657,12930,4,145,12566,1,12572,3,12578,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,-1,0,True,True
2658,14455,5,130,10678,1,12589,3,12594,1,12563,1,12518,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2659,14445,5,125,10699,1,12589,3,12594,1,12563,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2660,14456,5,130,10720,1,12589,3,12594,1,12563,1,12518,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2661,14446,5,125,10741,1,12589,3,12594,1,12563,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2662,14511,5,145,10758,1,12592,2,12522,1,12525,1,12612,1,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2663,14419,5,115,10761,1,12588,3,12562,1,12594,1,5066,1,5185,1,0,0,0,0,0,0,12,3,10,2,True,True
2664,14457,5,130,10762,1,12589,3,12594,1,12563,1,12518,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2665,14519,5,148,10765,1,12592,3,12525,1,12596,1,5068,1,12612,2,0,0,0,0,0,0,12,5,10,5,True,True
2666,14427,5,115,10782,1,12588,2,12562,2,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2667,14447,5,125,10783,1,12589,3,12594,1,12563,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2668,14485,5,136,10784,1,12590,2,12564,2,12595,1,0,0,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2669,14524,5,148,10786,1,12592,3,12565,1,12596,1,12612,2,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2670,14416,5,115,10796,1,12588,3,12594,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2671,14444,5,125,10797,1,12589,3,12594,1,12518,1,5359,1,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2672,14513,5,145,10800,1,12592,2,12522,1,12525,1,12613,1,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2673,14421,5,115,10803,1,12588,3,12562,1,12594,1,5066,1,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2674,14459,5,130,10804,1,12589,3,12594,1,12563,1,12518,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2675,14504,5,142,10806,1,12591,3,12564,1,12546,1,12613,2,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2676,14521,5,148,10807,1,12592,3,12525,1,12596,1,5068,1,12613,2,0,0,0,0,0,0,12,5,10,5,True,True
2677,14439,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2678,14499,5,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2679,14429,5,115,10824,1,12588,3,12562,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2680,14449,5,125,10825,1,12589,3,12594,1,12563,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2681,14487,5,136,10826,1,12590,2,12564,2,12595,1,0,0,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2682,14507,5,142,10827,1,12591,3,12564,1,12595,1,12613,2,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2683,14526,5,148,10828,1,12592,3,12565,1,12596,1,12613,2,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2684,14415,5,115,10838,1,12588,2,12518,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2685,14443,5,125,10839,1,12589,3,12594,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2686,14512,5,145,10842,1,12592,2,12522,1,12525,1,12613,1,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2687,14420,5,115,10845,1,12588,3,12562,1,12594,1,5066,1,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2688,14458,5,130,10846,1,12589,3,12594,1,12563,1,12518,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2689,14520,5,148,10849,1,12592,3,12525,1,12596,1,5068,1,12613,2,0,0,0,0,0,0,12,5,10,5,True,True
2690,14426,5,115,10852,1,12588,2,12594,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2691,14438,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2692,14428,5,115,10866,1,12588,3,12562,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2693,14448,5,125,10867,1,12589,3,12594,1,12563,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2694,14486,5,136,10868,1,12590,2,12564,2,12595,1,0,0,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2695,14525,5,148,10870,1,12592,3,12565,1,12596,1,12613,2,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2696,14418,5,115,10880,1,12588,3,12594,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2697,14466,5,133,10881,1,12589,3,12594,1,12518,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2698,14514,5,145,10884,1,12592,2,12582,1,12596,1,12616,1,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2699,14423,5,115,10887,1,12588,3,12562,1,12594,1,5066,1,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2700,14461,5,130,10888,1,12589,3,12594,1,12563,1,12518,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2701,14482,5,136,10889,1,12590,3,12564,1,12595,1,5068,1,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2702,14506,5,142,10890,1,12591,3,12564,1,12546,1,12616,2,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2703,14523,5,148,10891,1,12592,3,12596,2,12550,1,12616,2,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2704,14469,5,133,10896,1,12590,2,12564,1,12595,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2705,14515,5,145,10898,1,12592,2,12565,1,12596,1,12616,1,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2706,14441,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2707,14501,5,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2708,14518,5,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2709,14431,5,115,10908,1,12588,3,12562,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2710,14451,5,125,10909,1,12589,3,12594,1,12563,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2711,14489,5,136,10910,1,12590,3,12564,1,12595,1,0,0,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2712,14509,5,142,10911,1,12591,3,12564,1,12595,1,12616,2,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2713,14528,5,148,10912,1,12592,3,12565,1,12596,1,5068,1,12616,2,0,0,0,0,0,0,12,5,10,5,True,True
2714,14417,5,115,10922,1,12588,3,12594,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2715,14422,5,115,10929,1,12588,3,12562,1,12594,1,5066,1,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2716,14460,5,130,10930,1,12589,3,12594,1,12563,1,12518,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2717,14481,5,136,10931,1,12590,3,12564,1,12595,1,5068,1,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2718,14505,5,142,10932,1,12591,3,12564,1,12546,1,12615,2,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2719,14522,5,148,10933,1,12592,3,12591,1,12596,1,12595,1,12615,2,0,0,0,0,0,0,12,5,10,5,True,True
2720,14468,5,133,10938,1,12590,2,12564,1,12595,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2721,14440,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2722,14500,5,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2723,14517,5,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,5,True,True
2724,14430,5,115,10950,1,12588,3,12562,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2725,14450,5,125,10951,1,12589,3,12594,1,12563,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,True,True
2726,14488,5,136,10952,1,12590,3,12564,1,12595,1,0,0,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2727,14508,5,142,10953,1,12591,3,12564,1,12595,1,12615,2,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2728,14527,5,148,10954,1,12592,3,12565,1,12596,1,5068,1,12615,2,0,0,0,0,0,0,12,5,10,5,True,True
2729,14433,5,115,10964,1,12588,2,12543,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2730,14472,5,133,10966,1,12590,2,12541,1,12595,1,12614,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2731,14434,5,115,10988,1,12588,2,12543,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2732,14473,5,133,10990,1,12590,2,12541,1,12595,1,12612,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2733,14435,5,115,11012,1,12588,2,12543,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2734,14474,5,133,11014,1,12590,2,12541,1,12595,1,12613,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2735,14436,5,115,11036,1,12588,2,12543,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2736,14475,5,133,11038,1,12590,2,12541,1,12595,1,12616,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2737,14437,5,115,11060,1,12588,2,12543,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,True,True
2738,14476,5,133,11062,1,12590,2,12541,1,12595,1,12615,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2739,14453,5,130,11956,1,12589,2,12594,1,12518,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2740,14479,5,136,11957,1,12590,2,12595,1,5068,1,12545,1,0,0,0,0,0,0,0,0,12,4,10,4,True,True
2741,14467,5,133,11961,1,12589,3,12594,1,12518,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2742,14494,5,139,11962,1,12590,2,12564,2,12595,1,12520,1,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2743,14462,5,130,11966,1,12589,2,12594,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2744,14478,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2745,14470,5,133,11974,1,12589,2,12563,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2746,14496,5,139,11975,1,12590,3,12589,1,12595,1,0,0,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2747,14471,5,133,11979,1,12589,2,12594,1,12518,1,5510,1,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2748,14454,5,130,11984,1,12589,1,12563,1,12594,1,5342,3,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2749,14463,5,130,11994,1,12589,2,12563,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,True,True
2750,14497,5,139,12003,1,12590,3,12564,1,12595,1,0,0,0,0,0,0,0,0,0,0,12,5,10,4,True,True
2751,14413,5,115,12588,1,12594,2,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,-1,0,True,True
2752,14442,5,125,12589,1,12588,1,12604,2,0,0,0,0,0,0,0,0,0,0,0,0,12,3,-1,0,True,True
2753,14464,5,133,12590,1,12595,2,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,-1,0,True,True
2754,14493,5,139,12591,1,12590,1,12605,2,0,0,0,0,0,0,0,0,0,0,0,0,12,5,-1,0,True,True
2755,14510,5,145,12592,1,12599,5,5347,1,5522,1,0,0,0,0,0,0,0,0,0,0,12,5,-1,0,True,True
2756,14414,5,115,12594,2,12597,3,5343,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-1,0,True,True
2757,14465,5,133,12595,2,12598,3,5346,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,-1,0,True,True
2758,14503,5,142,12596,2,12600,3,5350,2,5491,1,0,0,0,0,0,0,0,0,0,0,12,5,-1,0,True,True
2759,19339,6,115,5506,1,12635,3,5558,2,0,0,0,0,0,0,0,0,0,0,0,0,13,3,-1,0,True,True
2760,19399,6,136,5507,1,12636,3,5553,2,12629,2,0,0,0,0,0,0,0,0,0,0,13,4,-1,0,True,True
2761,19412,6,148,5508,1,12627,3,5449,2,5448,2,0,0,0,0,0,0,0,0,0,0,13,5,-1,0,True,True
2762,19403,6,139,10637,1,12582,1,12521,1,12607,3,0,0,0,0,0,0,0,0,0,0,13,5,12,4,True,True
2763,19340,6,115,10646,1,12562,2,5288,1,5066,1,12601,1,0,0,0,0,0,0,0,0,13,3,12,2,True,True
2764,19343,6,125,10647,1,12563,2,12519,1,12601,1,0,0,0,0,0,0,0,0,0,0,13,3,12,3,True,True
2765,19400,6,136,10648,1,12564,2,12520,1,5185,1,12602,1,0,0,0,0,0,0,0,0,13,4,12,4,True,True
2766,19405,6,142,10649,1,12565,2,12521,1,12519,1,12602,1,0,0,0,0,0,0,0,0,13,5,12,4,True,True
2767,19409,6,145,10650,1,12522,2,12521,1,12544,2,12603,1,0,0,0,0,0,0,0,0,13,5,12,5,True,True
2768,19341,6,115,10652,1,12562,2,5288,1,5066,1,12601,1,0,0,0,0,0,0,0,0,13,3,12,2,True,True
2769,19345,6,125,10653,1,12563,2,12519,1,12601,1,0,0,0,0,0,0,0,0,0,0,13,3,12,3,True,True
2770,19401,6,136,10654,1,12564,2,12520,1,5181,1,12602,1,0,0,0,0,0,0,0,0,13,4,12,4,True,True
2771,19406,6,142,10655,1,12565,2,12521,1,12519,1,12602,1,0,0,0,0,0,0,0,0,13,5,12,4,True,True
2772,19410,6,145,10656,1,12522,2,12521,1,12545,2,12603,1,0,0,0,0,0,0,0,0,13,5,12,5,True,True
2773,20025,6,136,12113,1,12656,3,12585,1,12607,5,0,0,0,0,0,0,0,0,0,0,13,4,12,4,False,False
2774,19320,6,70,12214,1,10099,1,5064,1,5480,1,5274,1,0,0,0,0,0,0,0,0,19,1,18,1,True,False
2775,20022,6,136,12234,1,12650,2,12607,5,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,4,False,False
2776,19338,6,115,12601,1,12531,4,12628,2,0,0,0,0,0,0,0,0,0,0,0,0,13,3,-1,0,True,True
2777,19394,6,133,12602,1,12532,4,12629,2,12631,1,0,0,0,0,0,0,0,0,0,0,13,4,-1,0,True,True
2778,19408,6,145,12603,1,12533,4,12630,2,12632,1,0,0,0,0,0,0,0,0,0,0,13,5,-1,0,True,True
2779,19342,6,125,12604,3,12631,2,12943,2,0,0,0,0,0,0,0,0,0,0,0,0,13,3,-1,0,True,True
2780,19402,6,139,12605,3,12632,2,12944,2,0,0,0,0,0,0,0,0,0,0,0,0,13,5,-1,0,True,True
2781,19337,6,115,12607,1,12637,3,5489,1,6152,2,0,0,0,0,0,0,0,0,0,0,13,3,-1,0,True,True
2782,19407,6,145,12608,1,12642,3,12629,1,5159,2,0,0,0,0,0,0,0,0,0,0,13,5,-1,0,True,True
2783,19301,6,70,12610,1,5523,3,5522,1,5274,1,0,0,0,0,0,0,0,0,0,0,13,5,-1,0,True,True
2784,19230,6,32,12611,1,5521,3,5527,3,5390,1,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,True,True
2785,19347,6,130,12612,3,12628,4,12609,2,6152,1,0,0,0,0,0,0,0,0,0,0,13,4,-1,0,True,True
2786,19348,6,130,12613,3,12628,4,12883,2,6152,1,0,0,0,0,0,0,0,0,0,0,13,4,-1,0,True,True
2787,19395,6,133,12614,3,12628,4,12636,2,6152,1,0,0,0,0,0,0,0,0,0,0,13,4,-1,0,True,True
2788,19396,6,133,12615,3,12628,4,12758,2,6152,1,0,0,0,0,0,0,0,0,0,0,13,4,-1,0,True,True
2789,19397,6,133,12616,3,12628,4,12736,2,6152,1,0,0,0,0,0,0,0,0,0,0,13,4,-1,0,True,True
